code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id,season_x
2367762,23,TRUE,TRUE,225,2024-02-03T15:00:00Z,90,FALSE,TRUE,10,2,6,2,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 279}, {'value': 1, 'element': 280}], 'h': [{'value': 2, 'element': 200}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 267}, {'value': 1, 'element': 283}], 'h': [{'value': 1, 'element': 660}, {'value': 1, 'element': 805}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 267}, {'value': 1, 'element': 282}], 'h': [{'value': 1, 'element': 200}, {'value': 1, 'element': 475}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 275}], 'h': [{'value': 5, 'element': 596}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 279}, {'value': 1, 'element': 280}, {'value': 1, 'element': 283}], 'h': [{'value': 3, 'element': 200}]}, {'identifier': 'bps', 'a': [{'value': 31, 'element': 279}, {'value': 28, 'element': 280}, {'value': 28, 'element': 283}, {'value': 19, 'element': 267}, {'value': 14, 'element': 281}, {'value': 11, 'element': 275}, {'value': 11, 'element': 286}, {'value': 11, 'element': 591}, {'value': 9, 'element': 688}, {'value': 7, 'element': 270}, {'value': 4, 'element': 268}, {'value': 3, 'element': 285}, {'value': 2, 'element': 193}, {'value': 1, 'element': 282}], 'h': [{'value': 48, 'element': 200}, {'value': 24, 'element': 805}, {'value': 23, 'element': 596}, {'value': 16, 'element': 173}, {'value': 15, 'element': 660}, {'value': 14, 'element': 161}, {'value': 12, 'element': 475}, {'value': 11, 'element': 168}, {'value': 11, 'element': 182}, {'value': 8, 'element': 675}, {'value': 8, 'element': 806}, {'value': 6, 'element': 594}, {'value': 4, 'element': 167}, {'value': 4, 'element': 170}, {'value': 3, 'element': 694}, {'value': 2, 'element': 608}]}]",2,2,93545,2023_24
2367766,23,TRUE,TRUE,229,2024-02-03T15:00:00Z,90,FALSE,TRUE,12,4,15,4,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 314}, {'value': 1, 'element': 326}, {'value': 1, 'element': 330}, {'value': 1, 'element': 630}], 'h': [{'value': 2, 'element': 421}, {'value': 1, 'element': 430}, {'value': 1, 'element': 603}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 321}, {'value': 1, 'element': 326}, {'value': 1, 'element': 328}, {'value': 1, 'element': 630}], 'h': [{'value': 1, 'element': 406}, {'value': 1, 'element': 412}, {'value': 1, 'element': 430}, {'value': 1, 'element': 635}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 21}, {'value': 1, 'element': 330}], 'h': [{'value': 1, 'element': 407}, {'value': 1, 'element': 423}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 614}], 'h': [{'value': 4, 'element': 409}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 630}, {'value': 2, 'element': 326}], 'h': [{'value': 1, 'element': 421}]}, {'identifier': 'bps', 'a': [{'value': 54, 'element': 630}, {'value': 45, 'element': 326}, {'value': 25, 'element': 328}, {'value': 23, 'element': 314}, {'value': 17, 'element': 330}, {'value': 17, 'element': 393}, {'value': 16, 'element': 321}, {'value': 14, 'element': 21}, {'value': 13, 'element': 614}, {'value': 11, 'element': 316}, {'value': 4, 'element': 318}, {'value': 3, 'element': 320}, {'value': 1, 'element': 340}, {'value': 1, 'element': 582}, {'value': 1, 'element': 631}], 'h': [{'value': 41, 'element': 421}, {'value': 38, 'element': 430}, {'value': 29, 'element': 406}, {'value': 22, 'element': 603}, {'value': 21, 'element': 635}, {'value': 18, 'element': 409}, {'value': 14, 'element': 427}, {'value': 13, 'element': 402}, {'value': 11, 'element': 405}, {'value': 10, 'element': 412}, {'value': 3, 'element': 433}, {'value': 2, 'element': 633}, {'value': 1, 'element': 407}, {'value': 1, 'element': 423}]}]",2,4,93549,2023_24
2367767,23,TRUE,TRUE,230,2024-02-03T17:30:00Z,90,FALSE,TRUE,2,5,17,0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 32}, {'value': 1, 'element': 34}, {'value': 1, 'element': 50}, {'value': 1, 'element': 58}, {'value': 1, 'element': 60}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 3, 'element': 60}, {'value': 1, 'element': 43}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 476}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 49}], 'h': [{'value': 4, 'element': 482}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 60}, {'value': 2, 'element': 32}, {'value': 1, 'element': 34}, {'value': 1, 'element': 43}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 53, 'element': 60}, {'value': 39, 'element': 32}, {'value': 30, 'element': 34}, {'value': 30, 'element': 43}, {'value': 28, 'element': 50}, {'value': 28, 'element': 58}, {'value': 28, 'element': 699}, {'value': 27, 'element': 49}, {'value': 26, 'element': 41}, {'value': 8, 'element': 47}, {'value': 7, 'element': 48}, {'value': 6, 'element': 599}, {'value': 4, 'element': 36}, {'value': 4, 'element': 55}, {'value': 3, 'element': 803}, {'value': 2, 'element': 46}], 'h': [{'value': 18, 'element': 482}, {'value': 15, 'element': 27}, {'value': 12, 'element': 360}, {'value': 11, 'element': 638}, {'value': 10, 'element': 471}, {'value': 8, 'element': 663}, {'value': 6, 'element': 255}, {'value': 5, 'element': 33}, {'value': 5, 'element': 489}, {'value': 5, 'element': 666}, {'value': 4, 'element': 490}, {'value': 3, 'element': 775}, {'value': 2, 'element': 655}, {'value': 1, 'element': 487}, {'value': -2, 'element': 576}]}]",3,2,93550,2023_24
2367758,23,TRUE,TRUE,222,2024-02-04T14:00:00Z,90,FALSE,TRUE,16,1,3,1,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 205}], 'h': [{'value': 1, 'element': 72}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 705}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 470}, {'value': 1, 'element': 711}], 'h': [{'value': 1, 'element': 72}, {'value': 1, 'element': 77}, {'value': 1, 'element': 83}]}, {'identifier': 'red_cards', 'a': [], 'h': [{'value': 1, 'element': 63}]}, {'identifier': 'saves', 'a': [], 'h': [{'value': 5, 'element': 77}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 205}], 'h': [{'value': 2, 'element': 705}, {'value': 1, 'element': 77}]}, {'identifier': 'bps', 'a': [{'value': 26, 'element': 205}, {'value': 14, 'element': 696}, {'value': 14, 'element': 711}, {'value': 11, 'element': 712}, {'value': 10, 'element': 23}, {'value': 9, 'element': 470}, {'value': 8, 'element': 378}, {'value': 8, 'element': 808}, {'value': 6, 'element': 437}, {'value': 6, 'element': 442}, {'value': 6, 'element': 467}, {'value': 5, 'element': 447}, {'value': 5, 'element': 801}, {'value': 3, 'element': 809}, {'value': 2, 'element': 679}], 'h': [{'value': 22, 'element': 705}, {'value': 17, 'element': 77}, {'value': 15, 'element': 66}, {'value': 13, 'element': 84}, {'value': 12, 'element': 89}, {'value': 10, 'element': 72}, {'value': 8, 'element': 70}, {'value': 7, 'element': 78}, {'value': 5, 'element': 85}, {'value': 4, 'element': 65}, {'value': 4, 'element': 83}, {'value': 3, 'element': 595}, {'value': 1, 'element': 82}, {'value': -4, 'element': 86}, {'value': -8, 'element': 63}]}]",2,2,93542,2023_24
2367763,23,TRUE,TRUE,226,2024-02-04T14:00:00Z,90,FALSE,TRUE,20,4,7,2,"[{'identifier': 'goals_scored', 'a': [{'value': 3, 'element': 590}], 'h': [{'value': 1, 'element': 217}, {'value': 1, 'element': 362}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 545}, {'value': 1, 'element': 559}, {'value': 1, 'element': 567}], 'h': [{'value': 1, 'element': 126}, {'value': 1, 'element': 210}]}, {'identifier': 'own_goals', 'a': [], 'h': [{'value': 1, 'element': 611}]}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 567}, {'value': 1, 'element': 572}], 'h': [{'value': 1, 'element': 126}, {'value': 1, 'element': 195}, {'value': 1, 'element': 203}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 569}], 'h': [{'value': 4, 'element': 687}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 590}], 'h': [{'value': 2, 'element': 217}, {'value': 1, 'element': 362}]}, {'identifier': 'bps', 'a': [{'value': 85, 'element': 590}, {'value': 21, 'element': 559}, {'value': 17, 'element': 545}, {'value': 16, 'element': 565}, {'value': 14, 'element': 573}, {'value': 13, 'element': 567}, {'value': 12, 'element': 569}, {'value': 11, 'element': 563}, {'value': 10, 'element': 551}, {'value': 8, 'element': 548}, {'value': 8, 'element': 572}, {'value': 4, 'element': 570}, {'value': 3, 'element': 351}, {'value': 3, 'element': 598}, {'value': 1, 'element': 715}], 'h': [{'value': 27, 'element': 217}, {'value': 25, 'element': 362}, {'value': 22, 'element': 195}, {'value': 17, 'element': 126}, {'value': 16, 'element': 687}, {'value': 14, 'element': 199}, {'value': 14, 'element': 210}, {'value': 12, 'element': 611}, {'value': 6, 'element': 202}, {'value': 5, 'element': 203}, {'value': 3, 'element': 196}, {'value': 3, 'element': 212}, {'value': 2, 'element': 191}, {'value': 1, 'element': 716}, {'value': -2, 'element': 211}, {'value': -4, 'element': 216}]}]",2,3,93546,2023_24
2367765,23,TRUE,TRUE,228,2024-02-04T14:00:00Z,90,FALSE,TRUE,19,0,14,3,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 2, 'element': 382}, {'value': 1, 'element': 617}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 373}, {'value': 1, 'element': 376}, {'value': 1, 'element': 392}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 542}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 524}], 'h': [{'value': 4, 'element': 597}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 382}, {'value': 2, 'element': 617}, {'value': 1, 'element': 597}]}, {'identifier': 'bps', 'a': [{'value': 20, 'element': 522}, {'value': 16, 'element': 532}, {'value': 16, 'element': 642}, {'value': 15, 'element': 528}, {'value': 15, 'element': 664}, {'value': 14, 'element': 536}, {'value': 13, 'element': 544}, {'value': 13, 'element': 689}, {'value': 7, 'element': 524}, {'value': 7, 'element': 526}, {'value': 7, 'element': 542}, {'value': 4, 'element': 527}, {'value': 3, 'element': 533}], 'h': [{'value': 48, 'element': 382}, {'value': 32, 'element': 617}, {'value': 29, 'element': 597}, {'value': 28, 'element': 391}, {'value': 27, 'element': 387}, {'value': 26, 'element': 376}, {'value': 24, 'element': 373}, {'value': 22, 'element': 398}, {'value': 21, 'element': 377}, {'value': 15, 'element': 392}, {'value': 9, 'element': 388}, {'value': 9, 'element': 396}, {'value': 4, 'element': 372}, {'value': 4, 'element': 395}, {'value': 2, 'element': 386}]}]",2,4,93548,2023_24
2367759,23,TRUE,TRUE,221,2024-02-04T16:30:00Z,90,FALSE,TRUE,11,1,1,3,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 12}, {'value': 1, 'element': 19}, {'value': 1, 'element': 26}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 303}], 'h': [{'value': 1, 'element': 6}, {'value': 1, 'element': 10}]}, {'identifier': 'own_goals', 'a': [], 'h': [{'value': 1, 'element': 5}]}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 293}, {'value': 1, 'element': 298}], 'h': [{'value': 1, 'element': 5}, {'value': 1, 'element': 6}, {'value': 1, 'element': 10}, {'value': 1, 'element': 20}, {'value': 1, 'element': 29}, {'value': 1, 'element': 540}]}, {'identifier': 'red_cards', 'a': [{'value': 1, 'element': 302}], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 291}], 'h': [{'value': 1, 'element': 113}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 12}, {'value': 2, 'element': 19}, {'value': 2, 'element': 26}]}, {'identifier': 'bps', 'a': [{'value': 16, 'element': 291}, {'value': 13, 'element': 303}, {'value': 12, 'element': 304}, {'value': 12, 'element': 313}, {'value': 9, 'element': 300}, {'value': 4, 'element': 290}, {'value': 4, 'element': 302}, {'value': 4, 'element': 708}, {'value': 3, 'element': 294}, {'value': 3, 'element': 298}, {'value': 3, 'element': 307}, {'value': 3, 'element': 310}, {'value': 2, 'element': 295}, {'value': 2, 'element': 297}], 'h': [{'value': 33, 'element': 12}, {'value': 24, 'element': 19}, {'value': 24, 'element': 26}, {'value': 17, 'element': 14}, {'value': 14, 'element': 29}, {'value': 12, 'element': 540}, {'value': 11, 'element': 9}, {'value': 11, 'element': 113}, {'value': 8, 'element': 10}, {'value': 7, 'element': 20}, {'value': 4, 'element': 6}, {'value': 3, 'element': 578}, {'value': 2, 'element': 31}, {'value': 1, 'element': 5}]}]",4,5,93541,2023_24
2367760,23,TRUE,TRUE,223,2024-02-05T20:00:00Z,90,FALSE,TRUE,13,3,4,1,"[{'identifier': 'goals_scored', 'a': [{'value': 3, 'element': 353}], 'h': [{'value': 1, 'element': 258}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 349}, {'value': 1, 'element': 355}], 'h': [{'value': 1, 'element': 101}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 258}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 352}], 'h': [{'value': 12, 'element': 101}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 353}], 'h': [{'value': 2, 'element': 101}, {'value': 1, 'element': 258}]}, {'identifier': 'bps', 'a': [{'value': 73, 'element': 353}, {'value': 27, 'element': 349}, {'value': 24, 'element': 365}, {'value': 19, 'element': 616}, {'value': 18, 'element': 350}, {'value': 18, 'element': 355}, {'value': 17, 'element': 342}, {'value': 16, 'element': 369}, {'value': 10, 'element': 352}, {'value': 9, 'element': 344}, {'value': 8, 'element': 343}, {'value': 4, 'element': 678}, {'value': 3, 'element': 356}], 'h': [{'value': 45, 'element': 101}, {'value': 28, 'element': 258}, {'value': 12, 'element': 105}, {'value': 12, 'element': 109}, {'value': 12, 'element': 112}, {'value': 11, 'element': 508}, {'value': 10, 'element': 96}, {'value': 7, 'element': 106}, {'value': 7, 'element': 110}, {'value': 6, 'element': 98}, {'value': 6, 'element': 114}, {'value': 3, 'element': 90}, {'value': 3, 'element': 92}, {'value': 3, 'element': 117}, {'value': 3, 'element': 120}, {'value': 2, 'element': 107}]}]",5,2,93543,2023_24
2367773,24,TRUE,TRUE,236,2024-02-10T12:30:00Z,90,FALSE,TRUE,9,0,13,2,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 2, 'element': 355}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 342}, {'value': 1, 'element': 349}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 250}, {'value': 1, 'element': 254}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 263}], 'h': [{'value': 1, 'element': 352}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 355}, {'value': 2, 'element': 342}, {'value': 1, 'element': 352}, {'value': 1, 'element': 368}]}, {'identifier': 'bps', 'a': [{'value': 16, 'element': 265}, {'value': 14, 'element': 259}, {'value': 12, 'element': 245}, {'value': 12, 'element': 263}, {'value': 10, 'element': 260}, {'value': 9, 'element': 254}, {'value': 9, 'element': 661}, {'value': 8, 'element': 250}, {'value': 6, 'element': 247}, {'value': 5, 'element': 252}, {'value': 5, 'element': 588}, {'value': 4, 'element': 246}, {'value': 3, 'element': 261}, {'value': 2, 'element': 624}, {'value': 2, 'element': 645}, {'value': 1, 'element': 691}], 'h': [{'value': 57, 'element': 355}, {'value': 33, 'element': 342}, {'value': 28, 'element': 352}, {'value': 28, 'element': 368}, {'value': 26, 'element': 350}, {'value': 17, 'element': 678}, {'value': 13, 'element': 349}, {'value': 13, 'element': 365}, {'value': 11, 'element': 353}, {'value': 11, 'element': 369}, {'value': 7, 'element': 341}, {'value': 6, 'element': 566}, {'value': 4, 'element': 343}, {'value': 4, 'element': 344}, {'value': 1, 'element': 354}]}]",2,5,93556,2023_24
2367770,24,TRUE,TRUE,233,2024-02-10T15:00:00Z,90,FALSE,TRUE,3,1,10,3,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 83}], 'h': [{'value': 2, 'element': 279}, {'value': 1, 'element': 270}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 85}], 'h': [{'value': 1, 'element': 270}, {'value': 1, 'element': 591}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 84}, {'value': 1, 'element': 85}], 'h': [{'value': 1, 'element': 288}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 77}], 'h': [{'value': 4, 'element': 275}]}, {'identifier': 'bonus', 'a': [{'value': 1, 'element': 83}], 'h': [{'value': 3, 'element': 279}, {'value': 2, 'element': 270}]}, {'identifier': 'bps', 'a': [{'value': 38, 'element': 83}, {'value': 21, 'element': 89}, {'value': 17, 'element': 77}, {'value': 11, 'element': 66}, {'value': 11, 'element': 85}, {'value': 9, 'element': 86}, {'value': 6, 'element': 799}, {'value': 5, 'element': 70}, {'value': 5, 'element': 705}, {'value': 4, 'element': 65}, {'value': 4, 'element': 78}, {'value': 3, 'element': 84}, {'value': 3, 'element': 595}, {'value': 3, 'element': 644}, {'value': 2, 'element': 82}, {'value': -3, 'element': 804}], 'h': [{'value': 54, 'element': 279}, {'value': 40, 'element': 270}, {'value': 26, 'element': 591}, {'value': 21, 'element': 268}, {'value': 21, 'element': 281}, {'value': 20, 'element': 283}, {'value': 16, 'element': 275}, {'value': 15, 'element': 688}, {'value': 14, 'element': 271}, {'value': 10, 'element': 267}, {'value': 9, 'element': 280}, {'value': 5, 'element': 707}, {'value': 2, 'element': 662}, {'value': 1, 'element': 282}, {'value': 1, 'element': 288}]}]",2,3,93553,2023_24
2367771,24,TRUE,TRUE,234,2024-02-10T15:00:00Z,90,FALSE,TRUE,6,1,11,3,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 173}], 'h': [{'value': 1, 'element': 293}, {'value': 1, 'element': 294}, {'value': 1, 'element': 303}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 161}], 'h': [{'value': 2, 'element': 295}, {'value': 1, 'element': 290}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 161}, {'value': 1, 'element': 173}], 'h': [{'value': 1, 'element': 293}, {'value': 1, 'element': 626}, {'value': 1, 'element': 668}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 7, 'element': 596}], 'h': [{'value': 3, 'element': 301}]}, {'identifier': 'bonus', 'a': [{'value': 1, 'element': 596}], 'h': [{'value': 3, 'element': 295}, {'value': 2, 'element': 303}, {'value': 1, 'element': 293}]}, {'identifier': 'bps', 'a': [{'value': 25, 'element': 596}, {'value': 22, 'element': 475}, {'value': 21, 'element': 173}, {'value': 13, 'element': 806}, {'value': 12, 'element': 161}, {'value': 12, 'element': 675}, {'value': 7, 'element': 805}, {'value': 6, 'element': 594}, {'value': 5, 'element': 674}, {'value': 3, 'element': 608}, {'value': 3, 'element': 694}, {'value': 2, 'element': 182}, {'value': 2, 'element': 200}], 'h': [{'value': 28, 'element': 295}, {'value': 27, 'element': 303}, {'value': 25, 'element': 293}, {'value': 24, 'element': 290}, {'value': 23, 'element': 294}, {'value': 21, 'element': 307}, {'value': 18, 'element': 300}, {'value': 17, 'element': 301}, {'value': 15, 'element': 304}, {'value': 13, 'element': 313}, {'value': 13, 'element': 626}, {'value': 9, 'element': 668}, {'value': 3, 'element': 297}, {'value': 3, 'element': 311}, {'value': 3, 'element': 627}, {'value': 3, 'element': 629}]}]",2,5,93554,2023_24
2367772,24,TRUE,TRUE,235,2024-02-10T15:00:00Z,90,FALSE,TRUE,17,3,12,1,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 33}, {'value': 1, 'element': 360}, {'value': 1, 'element': 638}], 'h': [{'value': 1, 'element': 326}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 484}, {'value': 1, 'element': 489}, {'value': 1, 'element': 638}], 'h': [{'value': 1, 'element': 314}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 255}, {'value': 1, 'element': 663}], 'h': [{'value': 1, 'element': 326}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 482}], 'h': []}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 638}, {'value': 1, 'element': 33}], 'h': [{'value': 2, 'element': 316}]}, {'identifier': 'bps', 'a': [{'value': 38, 'element': 638}, {'value': 25, 'element': 33}, {'value': 21, 'element': 360}, {'value': 16, 'element': 482}, {'value': 16, 'element': 489}, {'value': 15, 'element': 484}, {'value': 15, 'element': 576}, {'value': 12, 'element': 471}, {'value': 11, 'element': 476}, {'value': 8, 'element': 255}, {'value': 3, 'element': 487}, {'value': 3, 'element': 488}, {'value': 3, 'element': 663}, {'value': 2, 'element': 666}, {'value': -2, 'element': 477}], 'h': [{'value': 29, 'element': 316}, {'value': 24, 'element': 326}, {'value': 21, 'element': 321}, {'value': 19, 'element': 21}, {'value': 14, 'element': 614}, {'value': 13, 'element': 328}, {'value': 12, 'element': 630}, {'value': 9, 'element': 330}, {'value': 8, 'element': 318}, {'value': 7, 'element': 314}, {'value': 3, 'element': 317}, {'value': 3, 'element': 320}, {'value': 3, 'element': 340}, {'value': 3, 'element': 586}]}]",2,2,93555,2023_24
2367775,24,TRUE,TRUE,238,2024-02-10T15:00:00Z,90,FALSE,TRUE,5,1,18,2,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 134}], 'h': [{'value': 1, 'element': 450}, {'value': 1, 'element': 513}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 154}], 'h': [{'value': 1, 'element': 516}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 125}, {'value': 1, 'element': 129}, {'value': 1, 'element': 131}], 'h': [{'value': 1, 'element': 504}, {'value': 1, 'element': 513}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 148}], 'h': [{'value': 2, 'element': 520}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 134}], 'h': [{'value': 2, 'element': 513}, {'value': 1, 'element': 450}]}, {'identifier': 'bps', 'a': [{'value': 36, 'element': 134}, {'value': 20, 'element': 150}, {'value': 19, 'element': 148}, {'value': 16, 'element': 139}, {'value': 15, 'element': 154}, {'value': 12, 'element': 133}, {'value': 12, 'element': 143}, {'value': 7, 'element': 129}, {'value': 7, 'element': 131}, {'value': 5, 'element': 125}, {'value': 5, 'element': 138}, {'value': 3, 'element': 132}, {'value': 3, 'element': 151}, {'value': 2, 'element': 690}, {'value': 2, 'element': 742}, {'value': 1, 'element': 700}], 'h': [{'value': 25, 'element': 513}, {'value': 23, 'element': 450}, {'value': 16, 'element': 516}, {'value': 16, 'element': 639}, {'value': 15, 'element': 506}, {'value': 15, 'element': 520}, {'value': 14, 'element': 511}, {'value': 9, 'element': 509}, {'value': 9, 'element': 519}, {'value': 8, 'element': 492}, {'value': 7, 'element': 504}, {'value': 5, 'element': 501}, {'value': 5, 'element': 776}, {'value': 4, 'element': 493}, {'value': 3, 'element': 495}, {'value': 2, 'element': 499}]}]",2,4,93558,2023_24
